Segment_ID,Is_Weekend,3_Hr_Intvl,Season,Traffic_Volume,StreetWidth_z,StreetWidth,UnitsRes_Prop,NumFloors,SubwayProximity,LandUse_t1,LandUse_t2,LandUse_t3,LandUse_t4,LandUse_t5,BoroCode
9014542,True,24,Autumn,1575.25,-0.6195611426661606,34.0,0.8036036544101061,2.6776315789473686,0.0414141484097281,0.631578947368421,0.0526315789473684,0.1842105263157894,0.0,0.131578947368421,Bronx
146328,False,3,Autumn,50.93,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,False,6,Autumn,112.8,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,False,9,Autumn,521.33,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,False,12,Autumn,619.93,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,False,15,Autumn,729.0,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,False,18,Autumn,771.5299999999999,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,False,21,Autumn,535.47,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,False,24,Autumn,212.2,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,True,3,Autumn,103.75,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,True,6,Autumn,54.42,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,True,9,Autumn,285.5,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,True,12,Autumn,648.33,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,True,15,Autumn,812.75,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,True,18,Autumn,712.42,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,True,21,Autumn,440.5,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
146328,True,24,Autumn,221.25,-1.388563839612869,24.0,0.0,0.8461538461538461,0.0356365774643597,0.0,0.0769230769230769,0.6923076923076923,0.0,0.2307692307692307,Bronx
136522,False,3,Autumn,1149.6,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,False,6,Autumn,1780.2,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,False,9,Autumn,3784.87,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,False,12,Autumn,3716.87,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,False,15,Autumn,4050.2,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,False,18,Autumn,4471.0,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,False,21,Autumn,3981.6,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,False,24,Autumn,2280.07,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,True,3,Autumn,1651.92,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,True,6,Autumn,1213.42,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,True,9,Autumn,2211.42,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
